时间,设备名称,磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),磁场矢量和(ʯt),角度Z(°)
 16:33:08.251,COM10_9600_00,11.089,2.288,7.709,13.7,11.6
 16:33:08.353,COM10_9600_00,11.089,2.288,7.683,13.68,11.6
 16:33:08.454,COM10_9600_00,11.089,2.288,7.683,13.68,11.6
 16:33:08.556,COM10_9600_00,11.089,2.288,7.683,13.68,11.6
 16:33:08.660,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:08.762,COM10_9600_00,11.089,2.288,7.696,13.69,11.6
 16:33:08.863,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:08.964,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:09.066,COM10_9600_00,11.076,2.288,7.683,13.67,11.6
 16:33:09.169,COM10_9600_00,11.076,2.288,7.683,13.67,11.6
 16:33:09.272,COM10_9600_00,11.089,2.275,7.683,13.68,11.6
 16:33:09.374,COM10_9600_00,11.089,2.275,7.683,13.68,11.5
 16:33:09.476,COM10_9600_00,11.089,2.275,7.683,13.68,11.5
 16:33:09.578,COM10_9600_00,11.076,2.288,7.683,13.67,11.6
 16:33:09.680,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:09.782,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:09.883,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:09.985,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:10.087,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:10.188,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:10.290,COM10_9600_00,11.063,2.288,7.696,13.67,11.6
 16:33:10.392,COM10_9600_00,11.063,2.288,7.696,13.67,11.6
 16:33:10.495,COM10_9600_00,11.063,2.288,7.696,13.67,11.6
 16:33:10.597,COM10_9600_00,11.063,2.288,7.696,13.67,11.6
 16:33:10.698,COM10_9600_00,11.102,2.288,7.696,13.7,11.6
 16:33:10.799,COM10_9600_00,11.089,2.288,7.696,13.69,11.6
 16:33:10.902,COM10_9600_00,11.076,2.288,7.696,13.68,11.6
 16:33:11.003,COM10_9600_00,11.076,2.301,7.696,13.68,11.7
 16:33:11.104,COM10_9600_00,11.076,2.301,7.696,13.68,11.7
 16:33:11.205,COM10_9600_00,11.076,2.301,7.696,13.68,11.7
 16:33:11.306,COM10_9600_00,11.076,2.301,7.683,13.67,11.7
 16:33:11.407,COM10_9600_00,11.076,2.301,7.683,13.67,11.7
 16:33:11.509,COM10_9600_00,11.076,2.301,7.683,13.67,11.7
 16:33:11.612,COM10_9600_00,11.076,2.288,7.683,13.67,11.6
 16:33:11.715,COM10_9600_00,11.115,2.288,7.683,13.7,11.6
 16:33:11.817,COM10_9600_00,11.115,2.288,7.683,13.7,11.6
 16:33:11.919,COM10_9600_00,11.102,2.288,7.683,13.69,11.6
 16:33:12.020,COM10_9600_00,11.089,2.288,7.683,13.68,11.6
 16:33:12.121,COM10_9600_00,11.076,2.288,7.683,13.67,11.6
 16:33:12.223,COM10_9600_00,11.076,2.288,7.683,13.67,11.6
 16:33:12.325,COM10_9600_00,11.089,2.288,7.683,13.68,11.6
 16:33:12.427,COM10_9600_00,11.076,2.288,7.644,13.65,11.6
 16:33:12.529,COM10_9600_00,11.037,2.301,7.579,13.58,11.7
 16:33:12.631,COM10_9600_00,10.985,2.327,7.475,13.49,11.9
 16:33:12.732,COM10_9600_00,10.946,2.327,7.397,13.41,11.9
 16:33:12.834,COM10_9600_00,10.933,2.34,7.293,13.35,12
 16:33:12.936,COM10_9600_00,10.868,2.353,7.202,13.25,12.1
 16:33:13.037,COM10_9600_00,10.855,2.392,7.124,13.2,12.4
 16:33:13.140,COM10_9600_00,10.803,2.392,7.046,13.12,12.4
 16:33:13.243,COM10_9600_00,10.777,2.418,6.955,13.05,12.6
 16:33:13.345,COM10_9600_00,10.712,2.431,6.877,12.96,12.7
 16:33:13.446,COM10_9600_00,10.686,2.457,6.786,12.89,12.9
 16:33:13.548,COM10_9600_00,10.673,2.483,6.695,12.84,13
 16:33:13.649,COM10_9600_00,10.621,2.496,6.617,12.76,13.1
 16:33:13.750,COM10_9600_00,10.595,2.522,6.539,12.7,13.3
 16:33:13.852,COM10_9600_00,10.582,2.535,6.461,12.66,13.4
 16:33:13.953,COM10_9600_00,10.543,2.561,6.383,12.59,13.6
 16:33:14.056,COM10_9600_00,10.504,2.6,6.305,12.52,13.8
 16:33:14.157,COM10_9600_00,10.491,2.626,6.24,12.49,14
 16:33:14.260,COM10_9600_00,10.465,2.639,6.175,12.43,14.1
 16:33:14.362,COM10_9600_00,10.452,2.652,6.058,12.37,14.2
 16:33:14.465,COM10_9600_00,10.4,2.665,5.98,12.29,14.3
 16:33:14.567,COM10_9600_00,10.374,2.704,5.902,12.24,14.5
 16:33:14.669,COM10_9600_00,10.361,2.73,5.824,12.2,14.7
 16:33:14.771,COM10_9600_00,10.322,2.782,5.733,12.13,15
 16:33:14.873,COM10_9600_00,10.296,2.782,5.668,12.08,15
 16:33:14.976,COM10_9600_00,10.283,2.782,5.59,12.03,15.1
 16:33:15.077,COM10_9600_00,10.257,2.834,5.512,11.98,15.4
 16:33:15.178,COM10_9600_00,10.244,2.847,5.434,11.94,15.5
 16:33:15.279,COM10_9600_00,10.218,2.86,5.369,11.89,15.5
 16:33:15.484,COM10_9600_00,10.192,2.912,5.291,11.85,15.9
 16:33:15.585,COM10_9600_00,10.179,2.938,5.174,11.79,16
 16:33:15.686,COM10_9600_00,10.166,2.964,5.096,11.75,16.2
 16:33:15.789,COM10_9600_00,10.127,2.977,5.031,11.69,16.3
 16:33:15.890,COM10_9600_00,10.114,3.003,4.966,11.66,16.5
 16:33:15.991,COM10_9600_00,10.101,3.042,4.901,11.63,16.7
 16:33:16.092,COM10_9600_00,10.088,3.055,4.823,11.59,16.8
 16:33:16.195,COM10_9600_00,10.075,3.107,4.745,11.56,17.1
 16:33:16.297,COM10_9600_00,10.062,3.133,4.693,11.54,17.2
 16:33:16.399,COM10_9600_00,10.062,3.133,4.641,11.52,17.2
 16:33:16.501,COM10_9600_00,10.049,3.159,4.537,11.47,17.4
 16:33:16.602,COM10_9600_00,10.036,3.172,4.498,11.45,17.5
 16:33:16.703,COM10_9600_00,10.023,3.211,4.433,11.42,17.7
 16:33:16.805,COM10_9600_00,10.023,3.25,4.355,11.4,17.9
 16:33:16.909,COM10_9600_00,10.01,3.263,4.303,11.37,18
 16:33:17.011,COM10_9600_00,10.01,3.302,4.251,11.37,18.2
 16:33:17.112,COM10_9600_00,9.997,3.315,4.186,11.33,18.3
 16:33:17.215,COM10_9600_00,9.997,3.328,4.134,11.32,18.4
 16:33:17.317,COM10_9600_00,9.997,3.328,4.134,11.32,18.4
 16:33:17.418,COM10_9600_00,9.984,3.341,4.134,11.31,18.4
 16:33:17.519,COM10_9600_00,9.971,3.341,4.134,11.3,18.5
 16:33:17.622,COM10_9600_00,9.971,3.367,4.134,11.31,18.6
 16:33:17.723,COM10_9600_00,9.958,3.367,4.121,11.29,18.6
 16:33:17.825,COM10_9600_00,9.958,3.367,4.134,11.3,18.6
 16:33:17.927,COM10_9600_00,9.958,3.354,4.134,11.29,18.6
 16:33:18.028,COM10_9600_00,9.945,3.354,4.134,11.28,18.6
 16:33:18.130,COM10_9600_00,9.945,3.354,4.134,11.28,18.6
 16:33:18.231,COM10_9600_00,9.945,3.354,4.134,11.28,18.6
 16:33:18.332,COM10_9600_00,9.945,3.354,4.134,11.28,18.6
 16:33:18.434,COM10_9600_00,9.932,3.354,4.134,11.27,18.6
 16:33:18.535,COM10_9600_00,9.932,3.367,4.134,11.27,18.7
 16:33:18.637,COM10_9600_00,9.932,3.367,4.134,11.27,18.7
 16:33:18.738,COM10_9600_00,9.932,3.367,4.134,11.27,18.7
 16:33:18.841,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:18.942,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:19.044,COM10_9600_00,9.932,3.367,4.134,11.27,18.7
 16:33:19.147,COM10_9600_00,9.932,3.367,4.134,11.27,18.7
 16:33:19.249,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:19.350,COM10_9600_00,9.958,3.367,4.134,11.3,18.7
 16:33:19.452,COM10_9600_00,9.958,3.367,4.134,11.3,18.6
 16:33:19.555,COM10_9600_00,9.958,3.367,4.134,11.3,18.6
 16:33:19.656,COM10_9600_00,9.945,3.367,4.134,11.28,18.6
 16:33:19.758,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:19.860,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:19.962,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:20.064,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:20.166,COM10_9600_00,9.945,3.367,4.147,11.29,18.7
 16:33:20.268,COM10_9600_00,9.945,3.367,4.147,11.29,18.7
 16:33:20.370,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:20.472,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:20.574,COM10_9600_00,9.945,3.367,4.134,11.28,18.7
 16:33:20.676,COM10_9600_00,9.958,3.367,4.134,11.3,18.7
 16:33:20.778,COM10_9600_00,9.958,3.367,4.121,11.29,18.6
 16:33:20.880,COM10_9600_00,9.958,3.367,4.121,11.29,18.6
 16:33:20.983,COM10_9600_00,9.945,3.367,4.121,11.28,18.6
 16:33:21.086,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:21.189,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:21.291,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:21.393,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:21.495,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:21.597,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:21.699,COM10_9600_00,9.919,3.367,4.121,11.26,18.7
 16:33:21.802,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:22.005,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:22.107,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:22.210,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:22.312,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:22.414,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:22.618,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:22.721,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:22.823,COM10_9600_00,9.958,3.367,4.121,11.29,18.7
 16:33:22.923,COM10_9600_00,9.945,3.367,4.121,11.28,18.6
 16:33:23.025,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:23.128,COM10_9600_00,9.945,3.38,4.134,11.29,18.7
 16:33:23.230,COM10_9600_00,9.945,3.38,4.134,11.29,18.7
 16:33:23.333,COM10_9600_00,9.958,3.38,4.134,11.3,18.7
 16:33:23.434,COM10_9600_00,9.958,3.38,4.134,11.3,18.7
 16:33:23.534,COM10_9600_00,9.945,3.38,4.134,11.29,18.7
 16:33:23.636,COM10_9600_00,9.945,3.38,4.134,11.29,18.7
 16:33:23.738,COM10_9600_00,9.945,3.38,4.134,11.29,18.7
 16:33:23.840,COM10_9600_00,9.958,3.38,4.134,11.3,18.7
 16:33:23.942,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.043,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.144,COM10_9600_00,9.932,3.38,4.121,11.27,18.7
 16:33:24.246,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.347,COM10_9600_00,9.958,3.38,4.121,11.29,18.7
 16:33:24.448,COM10_9600_00,9.958,3.38,4.121,11.29,18.7
 16:33:24.550,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.654,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.756,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.859,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:24.960,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:25.062,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:25.164,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:25.266,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:25.368,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:25.470,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:25.572,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:25.673,COM10_9600_00,9.919,3.367,4.121,11.26,18.7
 16:33:25.775,COM10_9600_00,9.919,3.367,4.121,11.26,18.7
 16:33:25.879,COM10_9600_00,9.919,3.367,4.121,11.26,18.7
 16:33:25.982,COM10_9600_00,9.919,3.367,4.121,11.26,18.7
 16:33:26.084,COM10_9600_00,9.919,3.367,4.121,11.26,18.7
 16:33:26.186,COM10_9600_00,9.932,3.367,4.121,11.27,18.7
 16:33:26.288,COM10_9600_00,9.958,3.367,4.121,11.29,18.7
 16:33:26.390,COM10_9600_00,9.945,3.367,4.121,11.28,18.6
 16:33:26.491,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:26.593,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:26.697,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:26.798,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:26.900,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:27.002,COM10_9600_00,9.945,3.367,4.121,11.28,18.7
 16:33:27.103,COM10_9600_00,9.945,3.38,4.121,11.28,18.7
 16:33:27.205,COM10_9600_00,9.945,3.38,4.095,11.27,18.7
 16:33:27.307,COM10_9600_00,9.945,3.393,4.056,11.26,18.8
 16:33:27.409,COM10_9600_00,9.945,3.393,4.004,11.24,18.8
 16:33:27.511,COM10_9600_00,9.945,3.406,3.965,11.23,18.9
 16:33:27.613,COM10_9600_00,9.958,3.445,3.861,11.22,19.1
 16:33:27.715,COM10_9600_00,9.971,3.484,3.822,11.23,19.2
 16:33:27.816,COM10_9600_00,9.971,3.497,3.744,11.21,19.3
 16:33:27.918,COM10_9600_00,9.984,3.51,3.718,11.22,19.3
 16:33:28.021,COM10_9600_00,9.984,3.549,3.627,11.2,19.5
 16:33:28.122,COM10_9600_00,9.971,3.588,3.575,11.18,19.7
 16:33:28.225,COM10_9600_00,9.971,3.627,3.51,11.18,19.9
 16:33:28.325,COM10_9600_00,9.984,3.64,3.471,11.18,20
 16:33:28.429,COM10_9600_00,9.971,3.653,3.393,11.15,20
 16:33:28.531,COM10_9600_00,9.971,3.692,3.341,11.15,20.3
 16:33:28.632,COM10_9600_00,9.971,3.731,3.276,11.14,20.5
 16:33:28.733,COM10_9600_00,9.984,3.744,3.224,11.14,20.5
 16:33:28.835,COM10_9600_00,9.997,3.77,3.185,11.15,20.6
 16:33:28.938,COM10_9600_00,10.01,3.835,3.107,11.16,20.9
 16:33:29.039,COM10_9600_00,10.01,3.848,3.042,11.15,21
 16:33:29.141,COM10_9600_00,10.01,3.887,3.003,11.15,21.2
 16:33:29.242,COM10_9600_00,10.01,3.939,2.951,11.15,21.4
 16:33:29.344,COM10_9600_00,10.049,3.965,2.886,11.18,21.6
 16:33:29.445,COM10_9600_00,10.049,3.965,2.847,11.17,21.5
 16:33:29.546,COM10_9600_00,10.049,3.978,2.769,11.16,21.5
 16:33:29.648,COM10_9600_00,10.062,4.004,2.743,11.17,21.7
 16:33:29.750,COM10_9600_00,10.075,4.043,2.678,11.18,21.8
 16:33:29.852,COM10_9600_00,10.101,4.082,2.6,11.2,22
 16:33:29.954,COM10_9600_00,10.114,4.095,2.561,11.21,22
 16:33:30.055,COM10_9600_00,10.114,4.134,2.509,11.21,22.2
 16:33:30.156,COM10_9600_00,10.14,4.186,2.444,11.24,22.4
 16:33:30.258,COM10_9600_00,10.153,4.212,2.379,11.25,22.5
 16:33:30.360,COM10_9600_00,10.166,4.251,2.353,11.27,22.7
 16:33:30.463,COM10_9600_00,10.192,4.277,2.314,11.29,22.8
 16:33:30.564,COM10_9600_00,10.205,4.29,2.249,11.3,22.8
 16:33:30.665,COM10_9600_00,10.244,4.342,2.197,11.34,23
 16:33:30.766,COM10_9600_00,10.244,4.355,2.145,11.34,23
 16:33:30.869,COM10_9600_00,10.27,4.381,2.106,11.36,23.1
 16:33:30.972,COM10_9600_00,10.283,4.42,2.054,11.38,23.2
 16:33:31.073,COM10_9600_00,10.322,4.472,1.989,11.42,23.5
 16:33:31.175,COM10_9600_00,10.335,4.498,1.937,11.44,23.5
 16:33:31.276,COM10_9600_00,10.361,4.524,1.924,11.47,23.6
 16:33:31.378,COM10_9600_00,10.4,4.576,1.846,11.51,23.8
 16:33:31.480,COM10_9600_00,10.413,4.615,1.781,11.53,23.9
 16:33:31.583,COM10_9600_00,10.439,4.628,1.729,11.55,23.9
 16:33:31.686,COM10_9600_00,10.452,4.68,1.69,11.58,24.1
 16:33:31.789,COM10_9600_00,10.465,4.693,1.638,11.59,24.1
 16:33:31.891,COM10_9600_00,10.491,4.745,1.573,11.62,24.3
 16:33:31.992,COM10_9600_00,10.504,4.758,1.547,11.63,24.3
 16:33:32.095,COM10_9600_00,10.504,4.771,1.534,11.64,24.4
 16:33:32.195,COM10_9600_00,10.504,4.81,1.521,11.65,24.6
 16:33:32.298,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:32.400,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:32.502,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:32.604,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:32.707,COM10_9600_00,10.517,4.81,1.495,11.66,24.6
 16:33:32.808,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:32.910,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:33.012,COM10_9600_00,10.504,4.81,1.495,11.65,24.5
 16:33:33.113,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:33.215,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.317,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.420,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.521,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.623,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.725,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.827,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:33.928,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:34.030,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:34.131,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.233,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.335,COM10_9600_00,10.504,4.797,1.495,11.64,24.5
 16:33:34.437,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.539,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.641,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.744,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.845,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:34.947,COM10_9600_00,10.517,4.81,1.495,11.66,24.6
 16:33:35.048,COM10_9600_00,10.504,4.81,1.495,11.65,24.5
 16:33:35.149,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:35.250,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:35.352,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:35.453,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:35.554,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:35.656,COM10_9600_00,10.491,4.81,1.495,11.64,24.6
 16:33:35.758,COM10_9600_00,10.504,4.81,1.495,11.65,24.6
 16:33:35.860,COM10_9600_00,10.517,4.81,1.495,11.66,24.6
 16:33:35.962,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:36.064,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:36.165,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:36.266,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:36.369,COM10_9600_00,10.53,4.81,1.495,11.67,24.5
 16:33:36.471,COM10_9600_00,10.53,4.81,1.495,11.67,24.5
 16:33:36.573,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:36.674,COM10_9600_00,10.517,4.81,1.495,11.66,24.5
 16:33:36.775,COM10_9600_00,10.504,4.81,1.495,11.65,24.5
 16:33:36.876,COM10_9600_00,10.517,4.81,1.521,11.66,24.6
 16:33:36.978,COM10_9600_00,10.53,4.81,1.521,11.68,24.5
 16:33:37.080,COM10_9600_00,10.53,4.81,1.508,11.67,24.5
 16:33:37.182,COM10_9600_00,10.53,4.81,1.508,11.67,24.5
 16:33:37.283,COM10_9600_00,10.517,4.797,1.508,11.66,24.4
 16:33:37.384,COM10_9600_00,10.53,4.797,1.508,11.67,24.5
 16:33:37.486,COM10_9600_00,10.517,4.797,1.508,11.66,24.4
 16:33:37.588,COM10_9600_00,10.517,4.797,1.508,11.66,24.5
 16:33:37.690,COM10_9600_00,10.504,4.797,1.508,11.65,24.5
 16:33:37.792,COM10_9600_00,10.504,4.797,1.521,11.65,24.5
 16:33:37.894,COM10_9600_00,10.504,4.797,1.521,11.65,24.5
 16:33:37.996,COM10_9600_00,10.504,4.797,1.521,11.65,24.5
 16:33:38.098,COM10_9600_00,10.504,4.797,1.521,11.65,24.5
 16:33:38.200,COM10_9600_00,10.491,4.797,1.521,11.64,24.5
 16:33:38.301,COM10_9600_00,10.491,4.797,1.521,11.64,24.5
 16:33:38.403,COM10_9600_00,10.491,4.81,1.521,11.64,24.6
 16:33:38.505,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:38.607,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:38.709,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:38.810,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:38.913,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:39.015,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:39.117,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:39.218,COM10_9600_00,10.491,4.81,1.534,11.64,24.6
 16:33:39.319,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:39.421,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:39.523,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:39.626,COM10_9600_00,10.517,4.81,1.508,11.66,24.6
 16:33:39.729,COM10_9600_00,10.504,4.81,1.508,11.65,24.5
 16:33:39.830,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:39.932,COM10_9600_00,10.504,4.797,1.508,11.65,24.5
 16:33:40.034,COM10_9600_00,10.504,4.797,1.508,11.65,24.5
 16:33:40.136,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:40.238,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:40.441,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:40.543,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:40.645,COM10_9600_00,10.504,4.81,1.508,11.65,24.6
 16:33:40.747,COM10_9600_00,10.504,4.797,1.508,11.65,24.5
 16:33:40.848,COM10_9600_00,10.504,4.797,1.508,11.65,24.5
 16:33:40.950,COM10_9600_00,10.491,4.797,1.508,11.63,24.5
 16:33:41.054,COM10_9600_00,10.491,4.797,1.508,11.63,24.5
 16:33:41.156,COM10_9600_00,10.491,4.797,1.508,11.63,24.5
 16:33:41.258,COM10_9600_00,10.491,4.797,1.521,11.64,24.5
 16:33:41.360,COM10_9600_00,10.491,4.797,1.521,11.64,24.5
 16:33:41.463,COM10_9600_00,10.491,4.797,1.521,11.64,24.5
 16:33:41.564,COM10_9600_00,10.504,4.797,1.521,11.65,24.5
 16:33:41.666,COM10_9600_00,10.491,4.797,1.508,11.63,24.5
 16:33:41.769,COM10_9600_00,10.491,4.797,1.508,11.63,24.5
 16:33:41.872,COM10_9600_00,10.491,4.81,1.508,11.64,24.6
 16:33:41.973,COM10_9600_00,10.53,4.81,1.508,11.67,24.6
 16:33:42.074,COM10_9600_00,10.543,4.81,1.508,11.69,24.5
 16:33:42.176,COM10_9600_00,10.595,4.836,1.443,11.74,24.6
 16:33:42.277,COM10_9600_00,10.634,4.875,1.391,11.78,24.7
 16:33:42.380,COM10_9600_00,10.66,4.914,1.352,11.82,24.8
 16:33:42.481,COM10_9600_00,10.712,4.953,1.3,11.87,24.9
 16:33:42.583,COM10_9600_00,10.725,5.005,1.261,11.9,25
 16:33:42.685,COM10_9600_00,10.764,5.018,1.183,11.93,25
 16:33:42.785,COM10_9600_00,10.79,5.044,1.157,11.97,25.1
 16:33:42.886,COM10_9600_00,10.803,5.096,1.105,12,25.2
 16:33:42.989,COM10_9600_00,10.855,5.135,1.066,12.06,25.4
 16:33:43.091,COM10_9600_00,10.907,5.148,1.014,12.1,25.3
 16:33:43.194,COM10_9600_00,10.933,5.2,0.949,12.14,25.4
 16:33:43.296,COM10_9600_00,10.972,5.239,0.884,12.19,25.6
 16:33:43.398,COM10_9600_00,11.011,5.317,0.845,12.26,25.8
 16:33:43.499,COM10_9600_00,11.063,5.33,0.793,12.31,25.8
 16:33:43.602,COM10_9600_00,11.115,5.356,0.754,12.36,25.8
 16:33:43.706,COM10_9600_00,11.141,5.395,0.702,12.4,25.8
 16:33:43.809,COM10_9600_00,11.167,5.447,0.65,12.44,26
 16:33:43.911,COM10_9600_00,11.219,5.486,0.611,12.5,26.1
 16:33:44.013,COM10_9600_00,11.245,5.525,0.546,12.54,26.2
 16:33:44.115,COM10_9600_00,11.31,5.564,0.507,12.61,26.3
 16:33:44.216,COM10_9600_00,11.349,5.616,0.429,12.67,26.4
 16:33:44.318,COM10_9600_00,11.388,5.655,0.403,12.72,26.4
 16:33:44.420,COM10_9600_00,11.427,5.707,0.338,12.78,26.6
 16:33:44.521,COM10_9600_00,11.479,5.733,0.312,12.83,26.6
 16:33:44.623,COM10_9600_00,11.531,5.772,0.247,12.9,26.6
 16:33:44.725,COM10_9600_00,11.583,5.837,0.182,12.97,26.8
 16:33:44.827,COM10_9600_00,11.635,5.863,0.156,13.03,26.8
 16:33:44.929,COM10_9600_00,11.713,5.928,0.143,13.13,26.9
 16:33:45.030,COM10_9600_00,11.752,5.98,0.143,13.19,27
 16:33:45.131,COM10_9600_00,11.791,5.993,0.117,13.23,27
 16:33:45.232,COM10_9600_00,11.856,6.058,0.065,13.31,27.1
 16:33:45.335,COM10_9600_00,11.895,6.11,0.026,13.37,27.2
 16:33:45.438,COM10_9600_00,11.96,6.162,-0.039,13.45,27.3
 16:33:45.540,COM10_9600_00,12.025,6.201,-0.091,13.53,27.4
 16:33:45.746,COM10_9600_00,12.155,6.253,-0.13,13.67,27.4
 16:33:45.847,COM10_9600_00,12.194,6.357,-0.221,13.75,27.6
 16:33:45.949,COM10_9600_00,12.246,6.383,-0.273,13.81,27.6
 16:33:46.051,COM10_9600_00,12.337,6.435,-0.312,13.92,27.7
