时间	设备名称	Bx*	By*	Bz*	B	角度	Bx	By	Bz
 16:09:03.188	COM10_9600_00	-0.468	0.52	0.143	0.71	125.9	0.52	-0.143	-0.468
 16:09:03.342	COM10_9600_00	-0.585	0.507	0.169	0.79	132.7	0.507	-0.169	-0.585
 16:09:03.496	COM10_9600_00	-0.585	0.585	0.156	0.84	135	0.585	-0.156	-0.585
 16:09:03.649	COM10_9600_00	-0.65	0.65	0.182	0.94	131.9	0.65	-0.182	-0.65
 16:09:03.802	COM10_9600_00	-0.689	0.715	0.182	1.01	132.2	0.715	-0.182	-0.689
 16:09:03.956	COM10_9600_00	-0.728	0.715	0.182	1.04	133.9	0.715	-0.182	-0.728
 16:09:04.108	COM10_9600_00	-0.806	0.806	0.221	1.16	132	0.806	-0.221	-0.806
 16:09:04.262	COM10_9600_00	-0.832	0.806	0.247	1.18	135	0.806	-0.247	-0.832
 16:09:04.416	COM10_9600_00	-0.936	0.897	0.221	1.32	132.8	0.897	-0.221	-0.936
 16:09:04.568	COM10_9600_00	-0.975	0.91	0.286	1.36	135.8	0.91	-0.286	-0.975
 16:09:04.721	COM10_9600_00	-1.105	0.988	0.26	1.5	134.6	0.988	-0.26	-1.105
 16:09:04.873	COM10_9600_00	-1.092	1.04	0.26	1.53	136.7	1.04	-0.26	-1.092
 16:09:05.025	COM10_9600_00	-1.261	1.105	0.234	1.69	134.6	1.105	-0.234	-1.261
 16:09:05.178	COM10_9600_00	-1.287	1.183	0.325	1.78	136.8	1.183	-0.325	-1.287
 16:09:05.330	COM10_9600_00	-1.404	1.287	0.299	1.93	135	1.287	-0.299	-1.404
 16:09:05.482	COM10_9600_00	-1.495	1.3	0.325	2.01	137.2	1.3	-0.325	-1.495
 16:09:05.635	COM10_9600_00	-1.56	1.352	0.338	2.09	137.8	1.352	-0.338	-1.56
 16:09:05.790	COM10_9600_00	-1.638	1.391	0.351	2.18	138.2	1.391	-0.351	-1.638
 16:09:05.943	COM10_9600_00	-1.781	1.456	0.416	2.34	138.3	1.456	-0.416	-1.781
 16:09:06.094	COM10_9600_00	-1.937	1.547	0.351	2.5	139	1.547	-0.351	-1.937
 16:09:06.246	COM10_9600_00	-1.937	1.638	0.39	2.57	139.7	1.638	-0.39	-1.937
 16:09:06.400	COM10_9600_00	-2.08	1.703	0.39	2.72	138.6	1.703	-0.39	-2.08
 16:09:06.553	COM10_9600_00	-2.132	1.716	0.377	2.76	140.4	1.716	-0.377	-2.132
 16:09:06.705	COM10_9600_00	-2.262	1.937	0.403	3.01	137.7	1.937	-0.403	-2.262
 16:09:06.857	COM10_9600_00	-2.327	2.028	0.468	3.12	138.1	2.028	-0.468	-2.327
 16:09:07.010	COM10_9600_00	-2.548	2.041	0.429	3.29	138.7	2.041	-0.429	-2.548
 16:09:07.161	COM10_9600_00	-2.652	2.106	0.494	3.42	140.4	2.106	-0.494	-2.652
 16:09:07.314	COM10_9600_00	-2.678	2.197	0.429	3.49	140.3	2.197	-0.429	-2.678
 16:09:07.466	COM10_9600_00	-2.847	2.288	0.455	3.68	139.4	2.288	-0.455	-2.847
 16:09:07.620	COM10_9600_00	-2.99	2.366	0.468	3.84	140.2	2.366	-0.468	-2.99
 16:09:07.772	COM10_9600_00	-3.042	2.457	0.533	3.95	140.5	2.457	-0.533	-3.042
 16:09:07.925	COM10_9600_00	-3.289	2.561	0.507	4.2	139.9	2.561	-0.507	-3.289
 16:09:08.079	COM10_9600_00	-3.263	2.639	0.559	4.23	141.2	2.639	-0.559	-3.263
 16:09:08.232	COM10_9600_00	-3.471	2.73	0.533	4.45	140	2.73	-0.533	-3.471
 16:09:08.386	COM10_9600_00	-3.601	2.821	0.52	4.6	140.8	2.821	-0.52	-3.601
 16:09:08.538	COM10_9600_00	-3.744	2.964	0.572	4.81	140.5	2.964	-0.572	-3.744
 16:09:08.690	COM10_9600_00	-3.913	3.029	0.572	4.98	141	3.029	-0.572	-3.913
 16:09:08.844	COM10_9600_00	-4.03	3.133	0.559	5.14	141.3	3.133	-0.559	-4.03
 16:09:08.997	COM10_9600_00	-4.134	3.302	0.663	5.33	140.6	3.302	-0.663	-4.134
 16:09:09.151	COM10_9600_00	-4.329	3.354	0.611	5.51	140.9	3.354	-0.611	-4.329
 16:09:09.304	COM10_9600_00	-4.459	3.497	0.624	5.7	141	3.497	-0.624	-4.459
 16:09:09.456	COM10_9600_00	-4.511	3.601	0.65	5.81	141	3.601	-0.65	-4.511
 16:09:09.609	COM10_9600_00	-4.589	3.666	0.676	5.91	140.8	3.666	-0.676	-4.589
 16:09:09.761	COM10_9600_00	-4.524	3.666	0.663	5.86	141.3	3.666	-0.663	-4.524
 16:09:09.915	COM10_9600_00	-4.563	3.614	0.65	5.86	141.3	3.614	-0.65	-4.563
 16:09:10.067	COM10_9600_00	-4.589	3.666	0.637	5.91	141.2	3.666	-0.637	-4.589
 16:09:10.220	COM10_9600_00	-4.55	3.64	0.663	5.86	141.5	3.64	-0.663	-4.55
 16:09:10.372	COM10_9600_00	-4.55	3.627	0.663	5.86	141.4	3.627	-0.663	-4.55
 16:09:10.526	COM10_9600_00	-4.576	3.64	0.637	5.88	141.3	3.64	-0.637	-4.576
 16:09:10.678	COM10_9600_00	-4.537	3.601	0.65	5.83	141.7	3.601	-0.65	-4.537
 16:09:10.832	COM10_9600_00	-4.524	3.679	0.65	5.87	140.9	3.679	-0.65	-4.524
 16:09:10.985	COM10_9600_00	-4.576	3.64	0.676	5.89	141.1	3.64	-0.676	-4.576
 16:09:11.138	COM10_9600_00	-4.537	3.666	0.637	5.87	141.3	3.666	-0.637	-4.537
 16:09:11.291	COM10_9600_00	-4.576	3.666	0.624	5.9	141	3.666	-0.624	-4.576
 16:09:11.444	COM10_9600_00	-4.563	3.64	0.676	5.88	141.4	3.64	-0.676	-4.563
 16:09:11.598	COM10_9600_00	-4.55	3.64	0.676	5.87	141.4	3.64	-0.676	-4.55
 16:09:11.750	COM10_9600_00	-4.589	3.653	0.689	5.91	141.2	3.653	-0.689	-4.589
 16:09:11.903	COM10_9600_00	-4.537	3.627	0.676	5.85	141.6	3.627	-0.676	-4.537
 16:09:12.056	COM10_9600_00	-4.563	3.614	0.663	5.86	141.4	3.614	-0.663	-4.563
 16:09:12.208	COM10_9600_00	-4.563	3.653	0.663	5.88	141.3	3.653	-0.663	-4.563
 16:09:12.359	COM10_9600_00	-4.524	3.679	0.663	5.87	141.1	3.679	-0.663	-4.524
 16:09:12.512	COM10_9600_00	-4.563	3.666	0.676	5.89	140.9	3.666	-0.676	-4.563
 16:09:12.663	COM10_9600_00	-4.602	3.64	0.702	5.91	141.4	3.64	-0.702	-4.602
 16:09:12.815	COM10_9600_00	-4.576	3.614	0.689	5.87	141.8	3.614	-0.689	-4.576
 16:09:12.967	COM10_9600_00	-4.563	3.64	0.702	5.88	141.4	3.64	-0.702	-4.563
 16:09:13.120	COM10_9600_00	-4.511	3.666	0.663	5.85	141.2	3.666	-0.663	-4.511
 16:09:13.271	COM10_9600_00	-4.511	3.679	0.65	5.86	140.8	3.679	-0.65	-4.511
 16:09:13.425	COM10_9600_00	-4.563	3.64	0.637	5.87	141	3.64	-0.637	-4.563
 16:09:13.578	COM10_9600_00	-4.537	3.64	0.65	5.85	141.4	3.64	-0.65	-4.537
 16:09:13.730	COM10_9600_00	-4.55	3.666	0.676	5.88	141	3.666	-0.676	-4.55
 16:09:13.884	COM10_9600_00	-4.55	3.666	0.65	5.88	141.1	3.666	-0.65	-4.55
 16:09:14.037	COM10_9600_00	-4.524	3.653	0.65	5.85	141.2	3.653	-0.65	-4.524
 16:09:14.190	COM10_9600_00	-4.524	3.666	0.663	5.86	140.9	3.666	-0.663	-4.524
 16:09:14.342	COM10_9600_00	-4.576	3.679	0.663	5.91	140.8	3.679	-0.663	-4.576
 16:09:14.494	COM10_9600_00	-4.641	3.627	0.637	5.92	141.5	3.627	-0.637	-4.641
 16:09:14.647	COM10_9600_00	-4.732	3.64	0.702	6.01	141.8	3.64	-0.702	-4.732
 16:09:14.802	COM10_9600_00	-4.849	3.601	0.624	6.07	142.7	3.601	-0.624	-4.849
 16:09:14.953	COM10_9600_00	-5.005	3.536	0.663	6.16	143.8	3.536	-0.663	-5.005
 16:09:15.106	COM10_9600_00	-5.135	3.51	0.715	6.26	144.9	3.51	-0.715	-5.135
 16:09:15.259	COM10_9600_00	-5.213	3.445	0.689	6.29	146.1	3.445	-0.689	-5.213
 16:09:15.410	COM10_9600_00	-5.369	3.341	0.741	6.37	147.3	3.341	-0.741	-5.369
 16:09:15.562	COM10_9600_00	-5.46	3.302	0.741	6.42	148.4	3.302	-0.741	-5.46
 16:09:15.716	COM10_9600_00	-5.616	3.198	0.754	6.51	149.6	3.198	-0.754	-5.616
 16:09:15.869	COM10_9600_00	-5.759	3.172	0.78	6.62	150.5	3.172	-0.78	-5.759
 16:09:16.022	COM10_9600_00	-5.902	3.042	0.78	6.69	152.1	3.042	-0.78	-5.902
 16:09:16.176	COM10_9600_00	-6.045	2.977	0.806	6.79	153.2	2.977	-0.806	-6.045
 16:09:16.328	COM10_9600_00	-6.11	2.912	0.793	6.81	154.2	2.912	-0.793	-6.11
 16:09:16.480	COM10_9600_00	-6.227	2.782	0.819	6.87	155.5	2.782	-0.819	-6.227
 16:09:16.633	COM10_9600_00	-6.37	2.691	0.819	6.96	156.6	2.691	-0.819	-6.37
 16:09:16.785	COM10_9600_00	-6.5	2.6	0.858	7.05	157.7	2.6	-0.858	-6.5
 16:09:16.937	COM10_9600_00	-6.552	2.509	0.819	7.06	158.8	2.509	-0.819	-6.552
 16:09:17.091	COM10_9600_00	-6.734	2.444	0.871	7.22	159.5	2.444	-0.871	-6.734
 16:09:17.244	COM10_9600_00	-6.877	2.314	0.832	7.3	161	2.314	-0.832	-6.877
 16:09:17.396	COM10_9600_00	-7.02	2.184	0.884	7.4	162.3	2.184	-0.884	-7.02
 16:09:17.550	COM10_9600_00	-7.072	2.054	0.897	7.42	163.6	2.054	-0.897	-7.072
 16:09:17.703	COM10_9600_00	-7.241	1.95	0.884	7.55	164.5	1.95	-0.884	-7.241
 16:09:17.855	COM10_9600_00	-7.332	1.82	0.923	7.61	165.8	1.82	-0.923	-7.332
 16:09:18.007	COM10_9600_00	-7.423	1.742	0.91	7.68	166.6	1.742	-0.91	-7.423
 16:09:18.160	COM10_9600_00	-7.566	1.534	0.936	7.78	168.3	1.534	-0.936	-7.566
 16:09:18.313	COM10_9600_00	-7.618	1.443	0.936	7.81	169.2	1.443	-0.936	-7.618
 16:09:18.466	COM10_9600_00	-7.774	1.339	0.91	7.94	170	1.339	-0.91	-7.774
 16:09:18.618	COM10_9600_00	-7.917	1.3	0.962	8.08	170.5	1.3	-0.962	-7.917
 16:09:18.771	COM10_9600_00	-8.008	1.079	0.949	8.14	172.2	1.079	-0.949	-8.008
 16:09:18.924	COM10_9600_00	-8.125	0.949	0.962	8.24	173.2	0.949	-0.962	-8.125
 16:09:19.077	COM10_9600_00	-8.203	0.702	1.001	8.29	175	0.702	-1.001	-8.203
 16:09:19.229	COM10_9600_00	-8.268	0.624	1.001	8.35	175.6	0.624	-1.001	-8.268
 16:09:19.382	COM10_9600_00	-8.294	0.546	1.001	8.37	176.2	0.546	-1.001	-8.294
 16:09:19.533	COM10_9600_00	-8.294	0.481	1.014	8.37	176.6	0.481	-1.014	-8.294
 16:09:19.686	COM10_9600_00	-8.333	0.546	1.027	8.41	176.2	0.546	-1.027	-8.333
 16:09:19.838	COM10_9600_00	-8.294	0.468	0.988	8.37	176.7	0.468	-0.988	-8.294
 16:09:19.991	COM10_9600_00	-8.307	0.494	1.001	8.38	176.5	0.494	-1.001	-8.307
 16:09:20.144	COM10_9600_00	-8.281	0.481	0.988	8.35	176.6	0.481	-0.988	-8.281
 16:09:20.295	COM10_9600_00	-8.32	0.481	0.975	8.39	176.6	0.481	-0.975	-8.32
 16:09:20.447	COM10_9600_00	-8.307	0.429	1.027	8.38	177	0.429	-1.027	-8.307
 16:09:20.599	COM10_9600_00	-8.307	0.468	1.014	8.38	176.7	0.468	-1.014	-8.307
 16:09:20.752	COM10_9600_00	-8.229	0.416	1.014	8.3	177.1	0.416	-1.014	-8.229
 16:09:20.906	COM10_9600_00	-8.294	0.468	0.988	8.37	176.7	0.468	-0.988	-8.294
 16:09:21.059	COM10_9600_00	-8.281	0.481	1.014	8.36	176.6	0.481	-1.014	-8.281
 16:09:21.211	COM10_9600_00	-8.333	0.52	1.014	8.41	176.4	0.52	-1.014	-8.333
 16:09:21.363	COM10_9600_00	-8.307	0.507	1.04	8.39	176.5	0.507	-1.04	-8.307
 16:09:21.515	COM10_9600_00	-8.32	0.429	1.014	8.39	177	0.429	-1.014	-8.32
 16:09:21.668	COM10_9600_00	-8.307	0.416	1.027	8.38	177.1	0.416	-1.027	-8.307
 16:09:21.821	COM10_9600_00	-8.333	0.52	0.988	8.41	176.4	0.52	-0.988	-8.333
 16:09:21.973	COM10_9600_00	-8.268	0.416	0.988	8.34	177.1	0.416	-0.988	-8.268
 16:09:22.126	COM10_9600_00	-8.294	0.468	1.014	8.37	176.7	0.468	-1.014	-8.294
 16:09:22.279	COM10_9600_00	-8.281	0.481	1.053	8.36	176.6	0.481	-1.053	-8.281
 16:09:22.431	COM10_9600_00	-8.333	0.481	1.001	8.41	176.6	0.481	-1.001	-8.333
 16:09:22.584	COM10_9600_00	-8.307	0.429	1.001	8.38	177	0.429	-1.001	-8.307
 16:09:22.736	COM10_9600_00	-8.255	0.455	0.988	8.33	176.8	0.455	-0.988	-8.255
 16:09:22.889	COM10_9600_00	-8.281	0.52	1.027	8.36	176.3	0.52	-1.027	-8.281
 16:09:23.041	COM10_9600_00	-8.307	0.442	1.027	8.38	176.9	0.442	-1.027	-8.307
 16:09:23.193	COM10_9600_00	-8.307	0.507	1.027	8.39	176.5	0.507	-1.027	-8.307
 16:09:23.346	COM10_9600_00	-8.242	0.429	1.027	8.32	177	0.429	-1.027	-8.242
 16:09:23.499	COM10_9600_00	-8.32	0.455	1.04	8.4	176.8	0.455	-1.04	-8.32
 16:09:23.652	COM10_9600_00	-8.294	0.468	0.988	8.37	176.7	0.468	-0.988	-8.294
 16:09:23.803	COM10_9600_00	-8.32	0.507	1.014	8.4	176.5	0.507	-1.014	-8.32
 16:09:23.954	COM10_9600_00	-8.281	0.481	0.988	8.35	176.6	0.481	-0.988	-8.281
 16:09:24.107	COM10_9600_00	-8.255	0.481	1.014	8.33	176.6	0.481	-1.014	-8.255
 16:09:24.260	COM10_9600_00	-8.32	0.481	0.975	8.39	176.6	0.481	-0.975	-8.32
 16:09:24.412	COM10_9600_00	-8.255	0.455	0.988	8.33	176.8	0.455	-0.988	-8.255
 16:09:24.565	COM10_9600_00	-8.268	0.507	1.014	8.35	176.4	0.507	-1.014	-8.268
 16:09:24.718	COM10_9600_00	-8.307	0.455	0.975	8.38	176.8	0.455	-0.975	-8.307
 16:09:24.871	COM10_9600_00	-8.255	0.585	0.988	8.33	175.9	0.585	-0.988	-8.255
 16:09:25.022	COM10_9600_00	-8.281	0.533	0.962	8.35	176.3	0.533	-0.962	-8.281
 16:09:25.174	COM10_9600_00	-8.32	0.559	1.014	8.4	176.1	0.559	-1.014	-8.32
 16:09:25.325	COM10_9600_00	-8.242	0.546	1.027	8.32	176.2	0.546	-1.027	-8.242
 16:09:25.479	COM10_9600_00	-8.32	0.598	1.014	8.4	175.8	0.598	-1.014	-8.32
 16:09:25.632	COM10_9600_00	-8.255	0.611	1.027	8.34	175.7	0.611	-1.027	-8.255
 16:09:25.784	COM10_9600_00	-8.229	0.624	1.014	8.31	175.6	0.624	-1.014	-8.229
 16:09:25.938	COM10_9600_00	-8.255	0.637	0.988	8.34	175.5	0.637	-0.988	-8.255
 16:09:26.091	COM10_9600_00	-8.255	0.663	1.027	8.35	175.4	0.663	-1.027	-8.255
 16:09:26.245	COM10_9600_00	-8.216	0.637	1.066	8.31	175.5	0.637	-1.066	-8.216
 16:09:26.398	COM10_9600_00	-8.32	0.715	1.014	8.41	175	0.715	-1.014	-8.32
 16:09:26.550	COM10_9600_00	-8.229	0.728	1.053	8.33	174.9	0.728	-1.053	-8.229
 16:09:26.702	COM10_9600_00	-8.281	0.806	1.04	8.38	174.4	0.806	-1.04	-8.281
 16:09:26.854	COM10_9600_00	-8.268	0.728	1.053	8.37	174.9	0.728	-1.053	-8.268
 16:09:27.006	COM10_9600_00	-8.229	0.858	1.04	8.34	174	0.858	-1.04	-8.229
 16:09:27.158	COM10_9600_00	-8.255	0.806	1.04	8.36	174.4	0.806	-1.04	-8.255
 16:09:27.311	COM10_9600_00	-8.216	0.884	1.105	8.34	173.8	0.884	-1.105	-8.216
 16:09:27.464	COM10_9600_00	-8.229	0.884	1.092	8.35	173.8	0.884	-1.092	-8.229
 16:09:27.618	COM10_9600_00	-8.242	0.936	1.144	8.37	173.5	0.936	-1.144	-8.242
 16:09:27.771	COM10_9600_00	-8.151	0.949	1.131	8.28	173.4	0.949	-1.131	-8.151
 16:09:27.924	COM10_9600_00	-8.164	1.001	1.105	8.3	172.9	1.001	-1.105	-8.164
 16:09:28.077	COM10_9600_00	-8.229	0.975	1.144	8.37	173.1	0.975	-1.144	-8.229
 16:09:28.230	COM10_9600_00	-8.151	1.066	1.144	8.3	172.6	1.066	-1.144	-8.151
 16:09:28.381	COM10_9600_00	-8.164	1.066	1.183	8.32	172.5	1.066	-1.183	-8.164
 16:09:28.534	COM10_9600_00	-8.099	1.079	1.157	8.25	172.4	1.079	-1.157	-8.099
 16:09:28.686	COM10_9600_00	-8.086	1.209	1.183	8.26	171.5	1.209	-1.183	-8.086
 16:09:28.837	COM10_9600_00	-8.151	1.196	1.183	8.32	171.5	1.196	-1.183	-8.151
 16:09:28.990	COM10_9600_00	-8.047	1.196	1.183	8.22	171.6	1.196	-1.183	-8.047
 16:09:29.143	COM10_9600_00	-8.099	1.274	1.248	8.29	171	1.274	-1.248	-8.099
 16:09:29.296	COM10_9600_00	-8.125	1.313	1.235	8.32	170.7	1.313	-1.235	-8.125
 16:09:29.448	COM10_9600_00	-8.086	1.222	1.209	8.27	171.4	1.222	-1.209	-8.086
 16:09:29.601	COM10_9600_00	-8.112	1.339	1.235	8.31	170.5	1.339	-1.235	-8.112
 16:09:29.754	COM10_9600_00	-8.112	1.261	1.235	8.3	171.1	1.261	-1.235	-8.112
 16:09:29.908	COM10_9600_00	-8.099	1.261	1.222	8.29	171.1	1.261	-1.222	-8.099
 16:09:30.061	COM10_9600_00	-8.099	1.313	1.235	8.3	170.7	1.313	-1.235	-8.099
 16:09:30.215	COM10_9600_00	-8.112	1.287	1.261	8.31	170.9	1.287	-1.261	-8.112
 16:09:30.368	COM10_9600_00	-8.138	1.287	1.248	8.33	170.9	1.287	-1.248	-8.138
 16:09:30.521	COM10_9600_00	-8.073	1.3	1.222	8.27	170.9	1.3	-1.222	-8.073
 16:09:30.675	COM10_9600_00	-8.112	1.313	1.248	8.31	170.7	1.313	-1.248	-8.112
 16:09:30.827	COM10_9600_00	-8.099	1.313	1.261	8.3	170.8	1.313	-1.261	-8.099
 16:09:30.980	COM10_9600_00	-8.138	1.274	1.261	8.33	171	1.274	-1.261	-8.138
 16:09:31.132	COM10_9600_00	-8.177	1.274	1.209	8.36	171.1	1.274	-1.209	-8.177
 16:09:31.286	COM10_9600_00	-8.125	1.3	1.261	8.32	170.9	1.3	-1.261	-8.125
 16:09:31.438	COM10_9600_00	-8.125	1.3	1.248	8.32	170.9	1.3	-1.248	-8.125
 16:09:31.592	COM10_9600_00	-8.099	1.274	1.222	8.29	171	1.274	-1.222	-8.099
 16:09:31.745	COM10_9600_00	-8.112	1.287	1.209	8.3	170.9	1.287	-1.209	-8.112
 16:09:31.898	COM10_9600_00	-8.112	1.313	1.261	8.31	170.8	1.313	-1.261	-8.112
 16:09:32.051	COM10_9600_00	-8.112	1.313	1.248	8.31	170.8	1.313	-1.248	-8.112
 16:09:32.202	COM10_9600_00	-8.047	1.274	1.274	8.25	171	1.274	-1.274	-8.047
 16:09:32.356	COM10_9600_00	-8.164	1.3	1.209	8.35	170.8	1.3	-1.209	-8.164
 16:09:32.508	COM10_9600_00	-8.112	1.274	1.248	8.31	171.1	1.274	-1.248	-8.112
 16:09:32.660	COM10_9600_00	-8.099	1.287	1.235	8.29	170.9	1.287	-1.235	-8.099
 16:09:32.812	COM10_9600_00	-8.138	1.287	1.222	8.33	170.9	1.287	-1.222	-8.138
 16:09:32.966	COM10_9600_00	-8.099	1.3	1.248	8.3	170.9	1.3	-1.248	-8.099
 16:09:33.120	COM10_9600_00	-8.151	1.261	1.248	8.34	171.1	1.261	-1.248	-8.151
 16:09:33.272	COM10_9600_00	-8.138	1.287	1.235	8.33	171	1.287	-1.235	-8.138
 16:09:33.425	COM10_9600_00	-8.112	1.3	1.222	8.31	170.9	1.3	-1.222	-8.112
 16:09:33.578	COM10_9600_00	-8.06	1.313	1.248	8.26	170.8	1.313	-1.248	-8.06
 16:09:33.731	COM10_9600_00	-8.125	1.274	1.209	8.31	171	1.274	-1.209	-8.125
 16:09:33.883	COM10_9600_00	-8.125	1.326	1.222	8.32	170.7	1.326	-1.222	-8.125
 16:09:34.037	COM10_9600_00	-8.099	1.326	1.261	8.3	170.7	1.326	-1.261	-8.099
 16:09:34.190	COM10_9600_00	-7.982	1.313	1.248	8.18	170.7	1.313	-1.248	-7.982
 16:09:34.344	COM10_9600_00	-7.865	1.469	1.261	8.1	169.5	1.469	-1.261	-7.865
 16:09:34.496	COM10_9600_00	-7.761	1.664	1.3	8.04	168	1.664	-1.3	-7.761
 16:09:34.649	COM10_9600_00	-7.683	1.872	1.261	8.01	166.4	1.872	-1.261	-7.683
 16:09:34.801	COM10_9600_00	-7.488	1.976	1.313	7.85	165.5	1.976	-1.313	-7.488
 16:09:34.954	COM10_9600_00	-7.423	2.132	1.274	7.83	164.1	2.132	-1.274	-7.423
 16:09:35.107	COM10_9600_00	-7.28	2.21	1.352	7.73	163.4	2.21	-1.352	-7.28
 16:09:35.260	COM10_9600_00	-7.176	2.392	1.365	7.69	161.8	2.392	-1.365	-7.176
 16:09:35.413	COM10_9600_00	-7.059	2.483	1.339	7.6	160.9	2.483	-1.339	-7.059
 16:09:35.566	COM10_9600_00	-6.968	2.626	1.443	7.58	159.5	2.626	-1.443	-6.968
 16:09:35.720	COM10_9600_00	-6.838	2.756	1.417	7.51	158.4	2.756	-1.417	-6.838
 16:09:35.873	COM10_9600_00	-6.747	2.886	1.469	7.48	157.1	2.886	-1.469	-6.747
 16:09:36.025	COM10_9600_00	-6.565	3.003	1.456	7.36	156	3.003	-1.456	-6.565
 16:09:36.177	COM10_9600_00	-6.5	3.068	1.482	7.34	154.9	3.068	-1.482	-6.5
 16:09:36.330	COM10_9600_00	-6.305	3.211	1.508	7.23	153.7	3.211	-1.508	-6.305
 16:09:36.482	COM10_9600_00	-6.136	3.289	1.547	7.13	152.4	3.289	-1.547	-6.136
 16:09:36.635	COM10_9600_00	-6.097	3.432	1.599	7.18	150.7	3.432	-1.599	-6.097
 16:09:36.788	COM10_9600_00	-5.915	3.497	1.612	7.06	150.1	3.497	-1.612	-5.915
 16:09:36.941	COM10_9600_00	-5.85	3.627	1.586	7.06	148.4	3.627	-1.586	-5.85
 16:09:37.096	COM10_9600_00	-5.72	3.718	1.638	7.02	147.5	3.718	-1.638	-5.72
 16:09:37.250	COM10_9600_00	-5.564	3.77	1.638	6.92	146.6	3.77	-1.638	-5.564
 16:09:37.403	COM10_9600_00	-5.421	3.861	1.69	6.87	145.2	3.861	-1.69	-5.421
 16:09:37.554	COM10_9600_00	-5.226	3.991	1.69	6.79	143.6	3.991	-1.69	-5.226
 16:09:37.708	COM10_9600_00	-5.161	3.952	1.729	6.73	142.9	3.952	-1.729	-5.161
 16:09:37.861	COM10_9600_00	-5.031	4.095	1.768	6.72	141.5	4.095	-1.768	-5.031
 16:09:38.015	COM10_9600_00	-4.94	4.147	1.807	6.7	140.5	4.147	-1.807	-4.94
 16:09:38.167	COM10_9600_00	-4.901	4.264	1.729	6.72	139.2	4.264	-1.729	-4.901
 16:09:38.320	COM10_9600_00	-4.602	4.29	1.859	6.56	138.8	4.29	-1.859	-4.602
 16:09:38.473	COM10_9600_00	-4.485	4.355	1.846	6.52	136.5	4.355	-1.846	-4.485
 16:09:38.625	COM10_9600_00	-4.342	4.42	1.911	6.48	135.4	4.42	-1.911	-4.342
